Sku id,Invoice No.,วันที่,เวลา,รหัสสินค้า,Serial,ชื่อสินค้า,กลุ่มสินค้า,จำนวน,Ratio,ราคา/หน่วย,รวมก่อนลด,ส่วนลด,รวมสุทธิ,ต้นทุนรวม,กำไร,ลูกค้า,พนักงาน,status,หมายเลขประจำเครื่อง
f077,PS001000226,11/16/17,12:36,8.8501E+12,,ไวไว-ปรุงสำเร็จ 55g,Food,5,1,6,30,0,30,27.5,2.5,,Admin,A,1
u110,PS001000227,11/16/17,12:44,8.85E+12,,ไลปอนเอฟ ถุงเติม 550ml,Cleaners,2,1,23,46,0,46,32.6,13.4,,Admin,A,1
f065,PS001000228,11/16/17,12:49,8.85051E+12,,โรซ่า-ปลากระป๋อง ฝาดึง 155g,Food,10,1,20,200,0,200,145,55,,Admin,A,1
f021,PS001000228,11/16/17,12:49,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 1000cc,Food,1,1,45,45,0,45,39,6,,Admin,A,1
1711131033 PMAGKcNCUSt5GYU2Xx3HQq,PS001000228,11/16/17,12:49,8.851E+12,,พันธุ์ดี ข้าวหอมมะลิ 100% 5kg,Food,2,1,170,340,0,340,294,46,,Admin,A,1
f052,PS001000228,11/16/17,12:49,8.85051E+12,,โรซ่า-ซอสมะเขือเทศ 300g,Food,1,1,20,20,0,20,17,3,,Admin,A,1
u155,PS001000229,11/16/17,13:06,8.85182E+12,,แอทแทค-อีซี่ แฮปปี้สวีท 900g,Cleaners,2,1,55,110,0,110,82.4,27.6,,Admin,A,1
u133,PS001000229,11/16/17,13:06,8.85182E+12,,ไฮเตอร์-ชมพู 600ml,Cleaners,1,1,27,27,0,27,21,6,,Admin,A,1
u108,PS001000229,11/16/17,13:06,8.85193E+12,,ซันไลต์-เลมอน#ถุง 330ml,Cleaners,2,1,20,40,0,40,34,6,,Admin,A,1
u004,PS001000229,11/16/17,13:06,8.85001E+12,,คอลเกต-เกลือ+สมุนไพร 150g,Personal Care,1,1,55,55,0,55,48.2,6.8,,Admin,A,1
f059,PS001000229,11/16/17,13:06,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,2,1,36,72,0,72,62,10,,Admin,A,1
f029,PS001000229,11/16/17,13:06,8.85055E+12,,ทิพรส-น้ำปลา 700cc,Food,1,1,28,28,0,28,26,2,,Admin,A,1
f067,PS001000229,11/16/17,13:06,8.85168E+12,,ไร่ทิพย์-ถั่วเขียว 500g,Food,1,1,30,30,0,30,21.3,8.7,,Admin,A,1
f047,PS001000229,11/16/17,13:06,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,2,1,25,50,0,50,46,4,,Admin,A,1
f057,PS001000229,11/16/17,13:06,8.85025E+12,,อายิโนะโมะโต๊ะ 85g,Food,2,1,10,20,0,20,17.5,2.5,,Admin,A,1
171106839 PMDdv5x5IXpdWT01wg02JR,PS001000229,11/16/17,13:06,8.85205E+12,,แคริ่ง สเปรย์เนท ฟ้า,Beauty,1,1,75,75,0,75,53,22,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000229,11/16/17,13:06,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
1711131033 PMAGKcNCUSt5GYU2Xx3HQq,PS001000230,11/16/17,13:17,8.851E+12,,พันธุ์ดี ข้าวหอมมะลิ 100% 5kg,Food,1,1,170,170,0,170,147,23,,Admin,A,1
f059,PS001000230,11/16/17,13:17,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,1,1,36,36,0,36,31,5,,Admin,A,1
u109,PS001000230,11/16/17,13:17,8.85193E+12,,ซันไลต์-เลมอน#ขวด 500ml,Cleaners,1,1,32,32,0,32,28,4,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000230,11/16/17,13:17,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
f077,PS001000230,11/16/17,13:17,8.8501E+12,,ไวไว-ปรุงสำเร็จ 55g,Food,1,1,6,6,0,6,5.5,0.5,,Admin,A,1
1711071023 AM6T6MsEG5A9hvoY72lnMq,PS001000231,11/16/17,13:21,8.85193E+12,,คอมฟอร์ท-ปรับ ฟ้า สัมผัสแห่งรัก 580 ml,Cleaners,1,1,18,18,0,18,13.3,4.7,,Admin,A,1
f030,PS001000231,11/16/17,13:21,8.85062E+12,,ปลาหมึก-น้ำปลา 700ml,Food,1,1,28,28,0,28,23.3,4.7,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000231,11/16/17,13:21,1,,ไข่ไก่ เบอร์ 1,Food,10,1,3.2,32,0,32,29.4,2.6,,Admin,A,1
1711131033 PMAGKcNCUSt5GYU2Xx3HQq,PS001000231,11/16/17,13:21,8.851E+12,,พันธุ์ดี ข้าวหอมมะลิ 100% 5kg,Food,1,1,170,170,0,170,147,23,,Admin,A,1
f047,PS001000231,11/16/17,13:21,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,1,1,25,25,0,25,23,2,,Admin,A,1
a042,PS001000232,11/16/17,14:06,8.85868E+12,,ตราปู ถุงหิ้วหนา 8x16 500g,Plastic bags,1,1,36,36,0,36,31.5,4.5,,Admin,A,1
a034,PS001000232,11/16/17,14:06,8.85868E+12,,ตราปู ส้ม ถุงหิ้วบาง 9x18 500g,Plastic bags,1,1,36,36,0,36,32.2,3.8,,Admin,A,1
u161,PS001000232,11/16/17,14:06,8.8503E+12,,Scotch-Brite 3M-แผ่นใยขัด,Cleaners,1,1,14,14,0,14,9,5,,Admin,A,1
u160,PS001000232,11/16/17,14:06,8.85171E+12,,เมอร์รี่ไบรท์ ทวินส์-แผ่นใย+ฟองน้ำ,Cleaners,2,1,5,10,0,10,4.8,5.2,,Admin,A,1
171106656 PMw4PJ2rLANBC3VywlcPH9,PS001000232,11/16/17,14:06,8.85193E+12,,ซันไลต์-เลมอน#ถุง 550ml,Cleaners,2,1,32,64,0,64,56.6,7.4,,Admin,A,1
171107500 PMLcrTbqUPgi0SMXpg1fSN,PS001000232,11/16/17,14:06,8.85193E+12,,แชมพูโดฟ วอลลุ่ม นอริชเม้นท์ 70ml,Personal Care,2,1,20,40,0,40,33,7,,Admin,A,1
171110840 PM1ZQClzqGCBiCH1y8C6LP,PS001000232,11/16/17,14:06,8.85885E+12,,ไม้แขวนเสื้อ No.3 ไทย 5 ห่วง,Personal Care,1,1,38,38,0,38,27.5,10.5,,Admin,A,1
k112,PS001000232,11/16/17,14:06,h212,,สมุดบัญชี 12x26,Stationery,1,1,30,30,0,30,19.3,10.7,,Admin,A,1
1711071056 AMz8jslBawzqIk9c9sgNWd,PS001000232,11/16/17,14:06,8.85193E+12,,บรีส เพาเวอร์ 120g,Cleaners,4,1,10,40,0,40,30.4,9.6,,Admin,A,1
f078,PS001000232,11/16/17,14:06,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,2,1,13,26,0,26,20,6,,Admin,A,1
f050,PS001000232,11/16/17,14:06,8.85168E+12,,ไร่ทิพย์-พริกไทยขาวป่น 60g,Food,1,1,25,25,0,25,20.5,4.5,,Admin,A,1
f023,PS001000232,11/16/17,14:06,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 300cc,Food,1,1,25,25,0,25,19,6,,Admin,A,1
171112348 PMQQkiYiOhPoRbMV5vKypI,PS001000232,11/16/17,14:06,s1016,,เทปปิดกล่อง น้ำตาล บาง 2” INTER TAPE,Stationery,1,1,16,16,0,16,10,6,,Admin,A,1
k062,PS001000232,11/16/17,14:06,h162,,"""เทปผ้ากาว Sparco 1.5""""x2y # น้ำเงิน"" เล็ก",Stationery,1,1,12,12,0,12,7.3,4.7,,Admin,A,1
171106828 PM8O8FOCQLFDPWioa0picz,PS001000233,11/16/17,14:12,8.8504E+12,,เบอริน่า A45 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,35.5,19.5,,Admin,A,1
171109820 PM8UjXwrzfUVWUrJh8E1Us,PS001000233,11/16/17,14:12,8.85034E+12,,เบตาดีน แผลสด 15cc,Medicine,1,1,35,35,0,35,26,9,,Admin,A,1
171109811 PMPkTms8sqfnmJvTSJ0faX,PS001000233,11/16/17,14:12,8.85112E+12,,แอลกอฮอล์ 70% ศิริบัญชา 60cc,Medicine,1,1,12,12,0,12,7.5,4.5,,Admin,A,1
171107121 PMVW1VrmSmtkay3TGHTacQ,PS001000233,11/16/17,14:12,8.85001E+12,,โพรเทคส์-ดับเบิ้ล ดีเฟนซ์ 140g,Personal Care,1,1,35,35,0,35,27,8,,Admin,A,1
f010,PS001000233,11/16/17,14:12,8.85175E+12,,มอคโคน่า ทริโอ-คลาสสิค 18g,Food,7,1,4.29,30,0,30,21,9,,Admin,A,1
c006,PS001000234,11/16/17,14:13,8.8533E+12,,วิสกัสเพ้าส์-ปลาซาบะย่าง 85g,Pet,2,1,15,30,0,30,24,6,,Admin,A,1
f045,PS001000235,11/16/17,16:12,8.85025E+12,,รสดี-รสหมู 75g,Food,2,1,12,24,0,24,20.4,3.6,,Admin,A,1
171108937 PMaLumAgClo1B6o8TJwDZT,PS001000235,11/16/17,16:12,8.85025E+12,,อายิโนะโมะโต๊ะ 500g,Food,1,1,48,48,0,48,44,4,,Admin,A,1
171107114 PMYbkR7oj7JvSs8UxGhIQL,PS001000235,11/16/17,16:12,8.85001E+12,,แคร์ แป้งเด็ก-ฟ้า 216g,Personal Care,1,1,30,30,0,30,24.1,5.9,,Admin,A,1
1711071104 AMQJb0kWl7HBOC9BIMpxjL,PS001000235,11/16/17,16:12,8.85193E+12,,โอโม ซันชายน์ พิเศษ 300g,Cleaners,1,1,20,20,0,20,15.7,4.3,,Admin,A,1
u116,PS001000235,11/16/17,16:12,4.90243E+12,,ดาวน์นี่-แพชชั่น#ถุง 370ml,Cleaners,1,1,42,42,0,42,37,5,,Admin,A,1
f068,PS001000235,11/16/17,16:12,8.85099E+12,,มาม่า-ต้มยำกุ้ง 55g,Food,6,1,6,36,0,36,33,3,,Admin,A,1
1711131131 PMOLtHoBMUQobtexTwxckx,PS001000236,11/16/17,16:16,4.90243E+12,,ดาวน์นี่-มิสทิค#ถุง 330ml,Cleaners,1,1,47,47,0,47,44,3,,Admin,A,1
c042,PS001000236,11/16/17,16:16,8.85048E+12,,me-o แมวโต-ปลาทู 450g,Pet,1,1,53,53,0,53,45,8,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000236,11/16/17,16:16,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
u100,PS001000236,11/16/17,16:16,8.85859E+12,,สบู่อิงอร#มะขามแท้ 160g,Personal Care,2,1,30,60,0,60,44,16,,Admin,A,1
f009,PS001000237,11/16/17,16:18,8.85175E+12,,มอคโคน่า ทริโอ-เอสเพรสโซ่ 18g,Food,21,1,4.29,90,0,90,63,27,,Admin,A,1
f010,PS001000237,11/16/17,16:18,8.85175E+12,,มอคโคน่า ทริโอ-คลาสสิค 18g,Food,14,1,4.29,60,0,60,42,18,,Admin,A,1
171107329 PMMJdt7rb3fQDd1c0ZfNr8,PS001000237,11/16/17,16:18,8.85001E+12,,สบู่โพรเทคส์ ไทยเทอราพี#มะขาม 130g,Personal Care,2,1,35,70,0,70,52,18,,Admin,A,1
u082,PS001000238,11/16/17,16:33,8.85182E+12,,ลอรีเอะ-กลางคืน มีปีก 35 ซม 1pc.,Personal Care,1,1,45,45,0,45,39.5,5.5,,Admin,A,1
u122,PS001000238,11/16/17,16:33,4.90243E+12,,ดาวน์นี่-มิสทีค#ถุง 125ml,Cleaners,1,1,20,20,0,20,15,5,,Admin,A,1
171106816 PMW42iE0xUR4L0jYpSm99E,PS001000239,11/16/17,16:54,8.8504E+12,,เบอริน่า A27 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
k062,PS001000240,11/16/17,21:07,h162,,"""เทปผ้ากาว Sparco 1.5""""x2y # น้ำเงิน"" เล็ก",Stationery,1,1,12,12,0,12,7.3,4.7,,Admin,A,1
k118,PS001000240,11/16/17,21:07,h218,,แฟ้มสอดด้านข้าง A4,Stationery,1,1,6,6,0,6,2.5,3.5,,Admin,A,1
c001,PS001000240,11/16/17,21:07,8.8533E+12,,วิสกัสเพาซ์-ทูน่า ลูกแมว 85g,Pet,1,1,15,15,0,15,12,3,,Admin,A,1
171110209 PMX4sLAdlXvzsgMnhT909J,PS001000240,11/16/17,21:07,8.88755E+12,,พานาโซนิค AA ถ่าน เขียว,Hardware,1,1,24,24,0,24,18,6,,Admin,A,1
k121,PS001000240,11/16/17,21:07,h221,,แฟ้มกระดุม ลายหมี FC501-075,Stationery,1,1,15,15,0,15,7.1,7.9,,Admin,A,1
k315,PS001000240,11/16/17,21:07,h415,,วงเวียน 20A,Stationery,1,1,5,5,0,5,3,2,,Admin,A,1
k023,PS001000240,11/16/17,21:07,S0007,,เทปย่น หนังไก่ INTER TAPE 3/4”x10หลา,Stationery,1,1,7,7,0,7,4,3,,Admin,A,1
c022,PS001000240,11/16/17,21:07,9.31002E+12,,วิสกัสเม็ด-ปลาทูน่า 480g,Pet,1,1,55,55,0,55,48,7,,Admin,A,1
k108,PS001000241,11/16/17,21:09,8.85267E+12,,สมุดปกอ่อน Hello Kitty ทรงยาว,Stationery,1,1,20,20,0,20,12,8,,Admin,A,1
171111432 PMYRXlBTQLvWcqiuIAi5i2,PS001000242,11/17/17,8:33,SP205,,ปากกาเจลลบได้ ดำ 0.5 mm Speed,Stationery,1,1,28,28,0,28,18,10,,Admin,A,1
171111427 PMrDolTOncXpPnFj20JH9y,PS001000242,11/17/17,8:33,SP105,,ปากกาเจลลบได้ น้ำเงิน 0.5 mm Speed,Stationery,1,1,28,28,0,28,18,10,,Admin,A,1
171111427 PMrDolTOncXpPnFj20JH9y,PS001000242,11/17/17,8:33,SP105,,ปากกาเจลลบได้ น้ำเงิน 0.5 mm Speed,Stationery,1,1,28,28,0,28,18,10,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000243,11/17/17,9:25,1,,ไข่ไก่ เบอร์ 1,Food,1,1,4,4,0,4,2.94,1.06,,Admin,A,1
171107118 PMIZereIf2RfAVJu85xrZ0,PS001000243,11/17/17,9:25,8.85001E+12,,แคร์ แป้งเด็ก-ชมพู 180g,Personal Care,1,1,30,30,0,30,24.1,5.9,,Admin,A,1
1711071242 PMnjsMyNLxNT2Rkc72JpI6,PS001000243,11/17/17,9:25,8.85123E+12,,ดาร์ลี่ 85g,Personal Care,1,1,25,25,0,25,22.1,2.9,,Admin,A,1
171107606 PMvfMQz7XEaxnmCuzUM70y,PS001000243,11/17/17,9:25,4.90243E+12,,แชมพูแพนทีน#แฮร์ ฟอล 140ml,Personal Care,1,1,35,35,0,35,29.5,5.5,,Admin,A,1
u099,PS001000243,11/17/17,9:25,8.85859E+12,,สบู่อิงอร#ไพลหอม 160g,Personal Care,1,1,30,30,0,30,22,8,,Admin,A,1
u008,PS001000243,11/17/17,9:25,8.9923E+12,,การ์นิเย-ซากุระไวท์ ฝา 7ml,Personal Care,2,1,15,30,0,30,22,8,,Admin,A,1
1711071125 AM3uoSx0i0yF3DFDDsFds8,PS001000243,11/17/17,9:25,8.85193E+12,,บรีส เอกเซล พิเศษ 230g,Cleaners,1,1,25,25,0,25,21,4,,Admin,A,1
u123,PS001000243,11/17/17,9:25,8005,,ดาวน์นี่-ซันไรซ์เฟรช#ถุง 140ml,Cleaners,1,1,20,20,0,20,15,5,,Admin,A,1
f078,PS001000244,11/17/17,9:27,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,2,1,13,26,0,26,20,6,,Admin,A,1
u133,PS001000244,11/17/17,9:27,8.85182E+12,,ไฮเตอร์-ชมพู 600ml,Cleaners,1,1,27,27,0,27,21,6,,Admin,A,1
u069,PS001000244,11/17/17,9:27,8.85018E+12,,ไบกอน-เขียว 600ml,Personal Care,1,1,92,92,0,92,82.3,9.7,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000244,11/17/17,9:27,1,,ไข่ไก่ เบอร์ 1,Food,10,1,3.2,32,0,32,29.4,2.6,,Admin,A,1
171111427 PMrDolTOncXpPnFj20JH9y,PS001000245,11/17/17,9:31,SP105,,ปากกาเจลลบได้ น้ำเงิน 0.5 mm Speed,Stationery,1,1,28,28,0,28,18,10,,Admin,A,1
u121,PS001000246,11/17/17,9:38,4.90243E+12,,ดาวน์นี่-ซันไรซ์เฟรช#ถุง 400ml,Cleaners,2,1,40,80,0,80,64.4,15.6,,Admin,A,1
u002,PS001000246,11/17/17,9:38,8.85001E+12,,คอลเกต-ยอดนิยม 170g,Personal Care,1,1,47,47,0,47,40,7,,Admin,A,1
171107606 PMvfMQz7XEaxnmCuzUM70y,PS001000246,11/17/17,9:38,4.90243E+12,,แชมพูแพนทีน#แฮร์ ฟอล 140ml,Personal Care,2,1,35,70,0,70,59,11,,Admin,A,1
171108854 PMxXoD6g52r4ammMW2qg9d,PS001000246,11/17/17,9:38,8.85012E+12,,เนสกาแฟ 3in1 แดง 17.5g,Food,14,1,4.29,60,0,60,42,18,,Admin,A,1
f062,PS001000246,11/17/17,9:38,8.85021E+12,,องุ่น-น้ำมันถั่วเหลือง 1000cc,Food,1,1,48,48,0,48,41,7,,Admin,A,1
f078,PS001000246,11/17/17,9:38,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,1,1,13,13,0,13,10,3,,Admin,A,1
f065,PS001000246,11/17/17,9:38,8.85051E+12,,โรซ่า-ปลากระป๋อง ฝาดึง 155g,Food,2,1,20,40,0,40,29,11,,Admin,A,1
u094,PS001000246,11/17/17,9:38,8.85001E+12,,สบู่โพรเทคส์#ไอซ์ซี่ คูล 70g,Personal Care,2,1,15,30,0,30,28,2,,Admin,A,1
f077,PS001000246,11/17/17,9:38,8.8501E+12,,ไวไว-ปรุงสำเร็จ 55g,Food,2,1,6,12,0,12,11,1,,Admin,A,1
1711121152 AMon6nmEN95d94z96TGWV6,PS001000247,11/17/17,9:39,1070003,,ถ่าน หุงต้ม ก้อนเล็ก,Other,1,1,20,20,0,20,18,2,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000248,11/17/17,10:16,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
u155,PS001000248,11/17/17,10:16,8.85182E+12,,แอทแทค-อีซี่ แฮปปี้สวีท 900g,Cleaners,1,1,55,55,0,55,41.2,13.8,,Admin,A,1
u035,PS001000248,11/17/17,10:16,8.85209E+12,,ตรางู-แป้งเย็น Cool Pink 150g,Personal Care,1,1,35,35,0,35,25.25,9.75,,Admin,A,1
171107123 PM8vCjv7RKyQKSMBi30jH9,PS001000248,11/17/17,10:16,8.85001E+12,,โพรเทคส์-ไอซซ์ซี่ คูล 140g,Personal Care,1,1,35,35,0,35,27,8,,Admin,A,1
u003,PS001000248,11/17/17,10:16,8.85001E+12,,คอลเกต-สดชื่นเย็นซ่า 170g,Personal Care,1,1,47,47,0,47,41.2,5.8,,Admin,A,1
1711071240 PM0IO8kmNfKqXSMdQXh4q9,PS001000248,11/17/17,10:16,8.85001E+12,,คอลเกต-ยอดนิยม 90g,Personal Care,1,1,28,28,0,28,22,6,,Admin,A,1
171107528 PMm2gtPZz9F3PpjG4noLaB,PS001000248,11/17/17,10:16,4.90243E+12,,แชมพูรีจอยส์#ซอฟท์ แอนด์ สมูท 140ml,Personal Care,1,1,29,29,0,29,24.2,4.8,,Admin,A,1
c033,PS001000249,11/17/17,10:29,8.85048E+12,,me-o แมวโต-ซีฟู้ด 1.3kg,Pet,1,1,120,120,0,120,106,14,,Admin,A,1
1711071057 AMEUxksWuDSJi5uBvSMSDr,PS001000249,11/17/17,10:29,8.85193E+12,,โอโม 125g,Cleaners,1,1,10,10,0,10,7.5,2.5,,Admin,A,1
171107450 PMIPEU1CwvhPyry8jPRImH,PS001000249,11/17/17,10:29,8.85193E+12,,แชมพูซันซิล ชมพู 140ml,Personal Care,1,1,35,35,0,35,29,6,,Admin,A,1
171107451 PMkkcSU74HCucFcU3WuWzJ,PS001000249,11/17/17,10:29,8.85193E+12,,แชมพูซันซิล ส้ม 140ml,Personal Care,1,1,35,35,0,35,24.7,10.3,,Admin,A,1
171106823 PMqaEpButNpKZ9P2p473s2,PS001000250,11/17/17,10:36,8.8504E+12,,เบอริน่า A38 ยาย้อมผม Berina,Beauty,2,1,60,120,0,120,80,40,,Admin,A,1
171106828 PMItr94oAu5wDZDjNKBeN5,PS001000250,11/17/17,10:36,8.8504E+12,,เบอริน่า A46 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,35.5,19.5,,Admin,A,1
171106804 PMM0uhee7dwcvfdnp37FBF,PS001000250,11/17/17,10:36,8.8504E+12,,เบอริน่า A17 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
u097,PS001000251,11/17/17,11:16,7.64013E+12,,สบู่อาเซปโซ 80g,Personal Care,1,1,20,20,0,20,15.2,4.8,,Admin,A,1
171106746 PMROIPhUIass0F2MW59KTk,PS001000251,11/17/17,11:16,8.85051E+12,,ออด๊าซ-ครีมย้อมผม สีดำ 25ml Cream,Beauty,1,1,40,40,0,40,32.5,7.5,,Admin,A,1
f047,PS001000252,11/17/17,11:34,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,8,1,25,200,0,200,184,16,,Admin,A,1
a004,PS001000252,11/17/17,11:34,8.85868E+12,,ตราปู ถุงร้อนใส 4 1/2x7 500g,Plastic bags,2,1,37,74,0,74,61,13,,Admin,A,1
a007,PS001000252,11/17/17,11:34,8.85868E+12,,ตราปู แดง ถุงร้อนใส 6x9 500g,Plastic bags,1,1,37,37,0,37,30,7,,Admin,A,1
a041,PS001000252,11/17/17,11:34,8.85868E+12,,ตราปู ถุงหิ้วหนา 6x14 500g,Plastic bags,1,1,36,36,0,36,32,4,,Admin,A,1
f077,PS001000252,11/17/17,11:34,8.8501E+12,,ไวไว-ปรุงสำเร็จ 55g,Food,5,1,6,30,0,30,27.5,2.5,,Admin,A,1
171107134 PM8E5g3rkmgjRowphcS6d2,PS001000252,11/17/17,11:34,8.85112E+12,,แป้งโยคี 60g,Personal Care,1,1,20,20,0,20,11.75,8.25,,Admin,A,1
171111408 PM5ytoDz9gaMoTuxT6450l,PS001000253,11/17/17,12:46,ED0777X,,ปากกาลูกลื่น น้ำเงิน 0.7 mm Elephant Drift 77X,Stationery,1,1,5,5,0,5,3,2,,Admin,A,1
1711071146 AMQVd5vggEqDGphVN3TPJa,PS001000253,11/17/17,12:46,8.85009E+12,,ไฮยีน Color ซักผ้าสีและขาว 250ml,Cleaners,1,1,20,20,0,20,15,5,,Admin,A,1
fs003,PS001000253,11/17/17,12:46,8.85081E+12,,Sakura - อาหารปลา 100 g,Pet,1,1,36,36,0,36,23.3,12.7,,Admin,A,1
171107653 PMzlZKiti7qifjoLMOgm6C,PS001000253,11/17/17,12:46,8.85193E+12,,คอมฟอร์ท น้ำเดียว 22ml,Cleaners,6,1,4,24,0,24,18.6,5.4,,Admin,A,1
171107511 PMSUHIvb3g9js93UY5XAGT,PS001000253,11/17/17,12:46,4.90243E+12,,เฮดแอนด์โชว์เดอร์#เมนทอล 150ml,Personal Care,1,1,53,53,0,53,42,11,,Admin,A,1
1711071243 PM4uzu5adcQVgpiNung7Uq,PS001000253,11/17/17,12:46,4.89134E+12,,ดาร์ลี่ เกลือกัมแคร์ พิเศษ 75g,Personal Care,1,1,27,27,0,27,24.2,2.8,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000253,11/17/17,12:46,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
171110840 PM1ZQClzqGCBiCH1y8C6LP,PS001000254,11/17/17,12:53,8.85885E+12,,ไม้แขวนเสื้อ No.3 ไทย 5 ห่วง,Personal Care,1,1,38,38,0,38,27.5,10.5,,Admin,A,1
f059,PS001000255,11/17/17,12:57,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,2,1,36,72,0,72,62,10,,Admin,A,1
f029,PS001000255,11/17/17,12:57,8.85055E+12,,ทิพรส-น้ำปลา 700cc,Food,2,1,28,56,0,56,52,4,,Admin,A,1
f041,PS001000255,11/17/17,12:57,8.85004E+12,,แม่ครัว-ซอสหอยนางรม 600cc,Food,1,1,42,42,0,42,38.3,3.7,,Admin,A,1
f062,PS001000255,11/17/17,12:57,8.85021E+12,,องุ่น-น้ำมันถั่วเหลือง 1000cc,Food,1,1,48,48,0,48,41,7,,Admin,A,1
f018,PS001000256,11/17/17,13:35,8.85042E+12,,เฮลซ์บลูบอย-แดง 710cc,Food,1,1,40,40,0,40,35.83,4.17,,Admin,A,1
171107118 PMIZereIf2RfAVJu85xrZ0,PS001000256,11/17/17,13:35,8.85001E+12,,แคร์ แป้งเด็ก-ชมพู 180g,Personal Care,1,1,30,30,0,30,24.1,5.9,,Admin,A,1
1711071220 PM7pDNyIZ6ESwXiqZYIg3I,PS001000256,11/17/17,13:35,8.85036E+12,,ชิลด์ท้อกซ์ แนทเชอร์-ตะไคร้หอม 600ml,Personal Care,1,1,95,95,0,95,72,23,,Admin,A,1
171115137 PMizuYfdMg629NydJsNXBo,PS001000256,11/17/17,13:35,8.85001E+12,,ครีมอาบน้ำโพรเทคส์#ไอซ์ซี่ คูล ขวดปั๊ม 450ml,Personal Care,1,1,99,99,0,99,72.19,26.81,,Admin,A,1
u109,PS001000256,11/17/17,13:35,8.85193E+12,,ซันไลต์-เลมอน#ขวด 500ml,Cleaners,1,1,32,32,0,32,28,4,,Admin,A,1
u005,PS001000256,11/17/17,13:35,8.85035E+12,,ดอกบัวคู่ ยาสีฟันสูตรดั้งเดิม 100g,Personal Care,1,1,35,35,0,35,29.2,5.8,,Admin,A,1
